#group,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,sensor,status
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:30Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,131.2561429,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,155.134375,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,128.9977143,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,129.2853333,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:10Z,130.0826316,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,129.7663333,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,130.6323,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,129.2653333,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:48:00Z,129.105,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,129.893,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,11,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,175.5,value,boiler_sensors,BOILER_001,flue_gas_temp,WARNING
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:30Z,906.68775,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,900.7176923,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,899.298,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,894.3054706,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:10Z,904.317,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,905.0754444,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,904.6750556,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,896.7755625,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,890.8203,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,889.2569333,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,902.1518667,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,901.60375,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,901.8791333,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,900.209,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,889.1212727,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,886.833,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,904.20275,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,908.5519091,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,12,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,907.1697222,value,boiler_sensors,BOILER_001,main_steam_flow,CRITICAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,894.9086667,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:50Z,889.1358947,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,895.3656667,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,901.5925833,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,904.0684,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:00Z,909.237,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,901.224,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:20Z,906.4373158,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,897.8951333,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,897.82525,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,888.4159,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,900.577,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,909.8573636,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,899.109,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,902.533,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,889.1822222,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,897.29375,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,901.3888,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,910.7933636,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:30Z,904.7582632,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,905.764,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,891.9302143,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,889.2345385,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,908.17825,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,904.9303333,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:40Z,906.7154211,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,899.1931429,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,909.7915714,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:20Z,908.1815789,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:30Z,902.9849,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,896.383125,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,893.8365,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,887.66,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,904.9801111,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,902.816,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:30Z,900.8968333,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,896.9522,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,890.5596,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:00Z,888.5183684,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,897.7010909,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,913.6435,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,13,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:30Z,909.1700714,value,boiler_sensors,BOILER_001,main_steam_flow,NORMAL
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,891.2225625,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,889.300375,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,910.1206667,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:30Z,911.010125,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,907.1154286,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,884.94075,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,894.204125,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,898.6684286,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,897.1021667,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:10Z,894.6817895,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,904.3846667,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,907.0741,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:50Z,894.19875,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:48:00Z,903.5935,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:10Z,923.491,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,890.5280833,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,897.2685556,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:40Z,895.38525,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:50Z,889.34575,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:10Z,907.6686667,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,14,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:09:20Z,910.2641,value,boiler_sensors,BOILER_001,main_steam_flow,WARNING
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:30Z,16.71566667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,16.645,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,16.5875,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,17.14758824,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:10Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,16.62906667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,16.60413333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,16.8465,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,16.6438,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,16.68166667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:40Z,16.64918182,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:07:50Z,16.396,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:00Z,16.758125,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:10Z,16.73845455,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,15,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T13:08:20Z,16.77472222,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,CRITICAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:40Z,16.67,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:40:50Z,16.62652632,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:00Z,16.65733333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:10Z,16.69608333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:41:20Z,16.7832,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:00Z,16.711,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:10Z,16.8716,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:20Z,16.75405263,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:30Z,16.71993333,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:40Z,16.559,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:44:50Z,16.6785,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:00Z,16.6145,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:20Z,16.98518182,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:30Z,19.205,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:40Z,16.71575,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:45:50Z,16.87477778,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:00Z,16.52175,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:10Z,16.8972,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:20Z,16.748,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:30Z,16.747,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:40Z,16.62266667,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:46:50Z,16.67192857,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:00Z,16.62738462,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:20Z,16.7035,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
,,16,2026-06-09T12:11:50.561193847Z,2026-06-09T13:11:50.561193847Z,2026-06-09T12:47:30Z,16.87077778,value,boiler_sensors,BOILER_001,main_steam_pressure_boiler,NORMAL
